combo_number,n_estimators,contamination,max_samples,max_features,precision,recall,f1
27,50,0.002,128,0.8,0.9791666666666666,0.048205128205128206,0.09188660801564028
144,100,0.001,768,1.0,0.9791666666666666,0.048205128205128206,0.09188660801564028
147,100,0.002,128,0.8,0.9791666666666666,0.048205128205128206,0.09188660801564028
148,100,0.002,128,1.0,0.9791666666666666,0.048205128205128206,0.09188660801564028
606,300,0.0005,256,1.0,1.0,0.04717948717948718,0.0901077375122429
735,400,0.001,128,0.8,1.0,0.04717948717948718,0.0901077375122429
28,50,0.002,128,1.0,0.9787234042553191,0.04717948717948718,0.09001956947162426
603,300,0.0005,128,0.8,1.0,0.046153846153846156,0.08823529411764706
855,500,0.001,128,0.8,1.0,0.046153846153846156,0.08823529411764706
499,250,0.001,384,0.8,1.0,0.046153846153846156,0.08823529411764706
965,750,0.0005,256,0.8,1.0,0.046153846153846156,0.08823529411764706
139,100,0.001,384,0.8,1.0,0.046153846153846156,0.08823529411764706
256,150,0.001,128,1.0,1.0,0.046153846153846156,0.08823529411764706
10,50,0.0005,512,1.0,0.9782608695652174,0.046153846153846156,0.0881488736532811
142,100,0.001,512,1.0,0.9782608695652174,0.046153846153846156,0.0881488736532811
145,100,0.002,64,0.8,0.9782608695652174,0.046153846153846156,0.0881488736532811
739,400,0.001,384,0.8,0.9777777777777777,0.04512820512820513,0.08627450980392157
485,250,0.0005,256,0.8,0.9777777777777777,0.04512820512820513,0.08627450980392157
495,250,0.001,128,0.8,1.0,0.0441025641025641,0.08447937131630648
146,100,0.002,64,1.0,0.9772727272727273,0.0441025641025641,0.08439646712463199
380,200,0.001,384,1.0,0.9772727272727273,0.0441025641025641,0.08439646712463199
1085,1000,0.0005,256,0.8,1.0,0.043076923076923075,0.08259587020648967
377,200,0.001,256,0.8,0.9767441860465116,0.043076923076923075,0.0825147347740668
612,300,0.0005,768,1.0,1.0,0.04205128205128205,0.08070866141732283
731,400,0.0005,768,0.8,1.0,0.04205128205128205,0.08070866141732283
973,750,0.001,64,0.8,1.0,0.04205128205128205,0.08070866141732283
851,500,0.0005,768,0.8,1.0,0.04205128205128205,0.08070866141732283
266,150,0.002,64,1.0,1.0,0.04205128205128205,0.08070866141732283
137,100,0.001,256,0.8,0.9761904761904762,0.04205128205128205,0.08062930186823992
21,50,0.001,512,0.8,0.9761904761904762,0.04205128205128205,0.08062930186823992
260,150,0.001,384,1.0,0.9761904761904762,0.04205128205128205,0.08062930186823992
1091,1000,0.0005,768,0.8,1.0,0.041025641025641026,0.07881773399014778
613,300,0.001,64,0.8,1.0,0.041025641025641026,0.07881773399014778
14,50,0.001,64,1.0,1.0,0.041025641025641026,0.07881773399014778
372,200,0.0005,768,1.0,1.0,0.041025641025641026,0.07881773399014778
974,750,0.001,64,1.0,1.0,0.04,0.07692307692307693
726,400,0.0005,256,1.0,1.0,0.04,0.07692307692307693
975,750,0.001,128,0.8,1.0,0.04,0.07692307692307693
1093,1000,0.001,64,0.8,1.0,0.04,0.07692307692307693
846,500,0.0005,256,1.0,0.975,0.04,0.07684729064039408
1092,1000,0.0005,768,1.0,1.0,0.038974358974358976,0.07502467917077986
723,400,0.0005,128,0.8,1.0,0.038974358974358976,0.07502467917077986
614,300,0.001,64,1.0,1.0,0.038974358974358976,0.07502467917077986
616,300,0.001,128,1.0,1.0,0.038974358974358976,0.07502467917077986
252,150,0.0005,768,1.0,1.0,0.038974358974358976,0.07502467917077986
1095,1000,0.001,128,0.8,1.0,0.038974358974358976,0.07502467917077986
843,500,0.0005,128,0.8,1.0,0.038974358974358976,0.07502467917077986
734,400,0.001,64,1.0,1.0,0.038974358974358976,0.07502467917077986
966,750,0.0005,256,1.0,0.9743589743589743,0.038974358974358976,0.07495069033530571
1094,1000,0.001,64,1.0,1.0,0.03794871794871795,0.07312252964426877
732,400,0.0005,768,1.0,1.0,0.03794871794871795,0.07312252964426877
971,750,0.0005,768,0.8,1.0,0.03794871794871795,0.07312252964426877
972,750,0.0005,768,1.0,1.0,0.03794871794871795,0.07312252964426877
976,750,0.001,128,1.0,1.0,0.03794871794871795,0.07312252964426877
853,500,0.001,64,0.8,1.0,0.03794871794871795,0.07312252964426877
6,50,0.0005,256,1.0,0.9736842105263158,0.03794871794871795,0.07305034550839092
610,300,0.0005,512,1.0,1.0,0.036923076923076927,0.0712166172106825
379,200,0.001,384,0.8,1.0,0.036923076923076927,0.0712166172106825
496,250,0.001,128,1.0,1.0,0.036923076923076927,0.0712166172106825
483,250,0.0005,128,0.8,1.0,0.036923076923076927,0.0712166172106825
486,250,0.0005,256,1.0,1.0,0.036923076923076927,0.0712166172106825
366,200,0.0005,256,1.0,1.0,0.036923076923076927,0.0712166172106825
12,50,0.0005,768,1.0,1.0,0.036923076923076927,0.0712166172106825
854,500,0.001,64,1.0,1.0,0.036923076923076927,0.0712166172106825
365,200,0.0005,256,0.8,1.0,0.036923076923076927,0.0712166172106825
13,50,0.001,64,0.8,1.0,0.036923076923076927,0.0712166172106825
259,150,0.001,384,0.8,0.9722222222222222,0.035897435897435895,0.06923837784371908
375,200,0.001,128,0.8,0.9722222222222222,0.035897435897435895,0.06923837784371908
370,200,0.0005,512,1.0,1.0,0.03487179487179487,0.06739345887016848
856,500,0.001,128,1.0,1.0,0.03487179487179487,0.06739345887016848
126,100,0.0005,256,1.0,0.9714285714285714,0.03487179487179487,0.06732673267326733
244,150,0.0005,128,1.0,1.0,0.033846153846153845,0.06547619047619048
963,750,0.0005,128,0.8,1.0,0.033846153846153845,0.06547619047619048
736,400,0.001,128,1.0,1.0,0.033846153846153845,0.06547619047619048
1083,1000,0.0005,128,0.8,1.0,0.033846153846153845,0.06547619047619048
604,300,0.0005,128,1.0,1.0,0.033846153846153845,0.06547619047619048
1096,1000,0.001,128,1.0,1.0,0.033846153846153845,0.06547619047619048
257,150,0.001,256,0.8,0.9705882352941176,0.033846153846153845,0.06541129831516353
493,250,0.001,64,0.8,1.0,0.03282051282051282,0.06355511420059583
494,250,0.001,64,1.0,1.0,0.03282051282051282,0.06355511420059583
246,150,0.0005,256,1.0,1.0,0.03282051282051282,0.06355511420059583
490,250,0.0005,512,1.0,1.0,0.03282051282051282,0.06355511420059583
1086,1000,0.0005,256,1.0,1.0,0.03282051282051282,0.06355511420059583
962,750,0.0005,64,1.0,1.0,0.03282051282051282,0.06355511420059583
248,150,0.0005,384,1.0,0.9696969696969697,0.03282051282051282,0.06349206349206349
492,250,0.0005,768,1.0,1.0,0.031794871794871796,0.061630218687872766
1090,1000,0.0005,512,1.0,1.0,0.031794871794871796,0.061630218687872766
730,400,0.0005,512,1.0,1.0,0.031794871794871796,0.061630218687872766
602,300,0.0005,64,1.0,1.0,0.031794871794871796,0.061630218687872766
607,300,0.0005,384,0.8,1.0,0.031794871794871796,0.061630218687872766
970,750,0.0005,512,1.0,1.0,0.031794871794871796,0.061630218687872766
852,500,0.0005,768,1.0,1.0,0.031794871794871796,0.061630218687872766
1082,1000,0.0005,64,1.0,1.0,0.03076923076923077,0.05970149253731343
733,400,0.001,64,0.8,1.0,0.03076923076923077,0.05970149253731343
961,750,0.0005,64,0.8,1.0,0.03076923076923077,0.05970149253731343
255,150,0.001,128,0.8,1.0,0.03076923076923077,0.05970149253731343
374,200,0.001,64,1.0,1.0,0.03076923076923077,0.05970149253731343
1088,1000,0.0005,384,1.0,1.0,0.03076923076923077,0.05970149253731343
132,100,0.0005,768,1.0,1.0,0.03076923076923077,0.05970149253731343
17,50,0.001,256,0.8,0.967741935483871,0.03076923076923077,0.05964214711729622
848,500,0.0005,384,1.0,1.0,0.029743589743589743,0.05776892430278884
849,500,0.0005,512,0.8,1.0,0.029743589743589743,0.05776892430278884
842,500,0.0005,64,1.0,1.0,0.029743589743589743,0.05776892430278884
487,250,0.0005,384,0.8,1.0,0.029743589743589743,0.05776892430278884
1084,1000,0.0005,128,1.0,1.0,0.029743589743589743,0.05776892430278884
1081,1000,0.0005,64,0.8,1.0,0.029743589743589743,0.05776892430278884
601,300,0.0005,64,0.8,1.0,0.029743589743589743,0.05776892430278884
850,500,0.0005,512,1.0,1.0,0.029743589743589743,0.05776892430278884
249,150,0.0005,512,0.8,1.0,0.028717948717948718,0.05583250249252243
127,100,0.0005,384,0.8,1.0,0.028717948717948718,0.05583250249252243
368,200,0.0005,384,1.0,1.0,0.028717948717948718,0.05583250249252243
722,400,0.0005,64,1.0,1.0,0.028717948717948718,0.05583250249252243
964,750,0.0005,128,1.0,1.0,0.028717948717948718,0.05583250249252243
484,250,0.0005,128,1.0,1.0,0.028717948717948718,0.05583250249252243
968,750,0.0005,384,1.0,1.0,0.028717948717948718,0.05583250249252243
488,250,0.0005,384,1.0,1.0,0.028717948717948718,0.05583250249252243
841,500,0.0005,64,0.8,1.0,0.028717948717948718,0.05583250249252243
482,250,0.0005,64,1.0,1.0,0.028717948717948718,0.05583250249252243
608,300,0.0005,384,1.0,1.0,0.028717948717948718,0.05583250249252243
1087,1000,0.0005,384,0.8,1.0,0.027692307692307693,0.05389221556886228
1089,1000,0.0005,512,0.8,1.0,0.027692307692307693,0.05389221556886228
969,750,0.0005,512,0.8,1.0,0.027692307692307693,0.05389221556886228
373,200,0.001,64,0.8,1.0,0.027692307692307693,0.05389221556886228
245,150,0.0005,256,0.8,0.9642857142857143,0.027692307692307693,0.053838484546360914
727,400,0.0005,384,0.8,1.0,0.02666666666666667,0.05194805194805195
363,200,0.0005,128,0.8,1.0,0.02666666666666667,0.05194805194805195
847,500,0.0005,384,0.8,1.0,0.02666666666666667,0.05194805194805195
136,100,0.001,128,1.0,1.0,0.02666666666666667,0.05194805194805195
135,100,0.001,128,0.8,1.0,0.02666666666666667,0.05194805194805195
364,200,0.0005,128,1.0,1.0,0.02666666666666667,0.05194805194805195
609,300,0.0005,512,0.8,1.0,0.02666666666666667,0.05194805194805195
369,200,0.0005,512,0.8,1.0,0.02666666666666667,0.05194805194805195
967,750,0.0005,384,0.8,1.0,0.02666666666666667,0.05194805194805195
250,150,0.0005,512,1.0,1.0,0.02666666666666667,0.05194805194805195
16,50,0.001,128,1.0,0.9629629629629629,0.02666666666666667,0.05189620758483034
19,50,0.001,384,0.8,0.9629629629629629,0.02666666666666667,0.05189620758483034
253,150,0.001,64,0.8,1.0,0.02564102564102564,0.05
489,250,0.0005,512,0.8,1.0,0.02564102564102564,0.05
728,400,0.0005,384,1.0,1.0,0.02564102564102564,0.05
844,500,0.0005,128,1.0,1.0,0.02564102564102564,0.05
367,200,0.0005,384,0.8,1.0,0.02564102564102564,0.05
721,400,0.0005,64,0.8,1.0,0.02564102564102564,0.05
20,50,0.001,384,1.0,0.9615384615384616,0.02564102564102564,0.04995004995004995
125,100,0.0005,256,0.8,0.96,0.024615384615384615,0.048
133,100,0.001,64,0.8,1.0,0.02358974358974359,0.04609218436873747
140,100,0.001,384,1.0,0.9583333333333334,0.02358974358974359,0.04604604604604605
729,400,0.0005,512,0.8,1.0,0.022564102564102566,0.044132397191574725
1,50,0.0005,64,0.8,1.0,0.022564102564102566,0.044132397191574725
362,200,0.0005,64,1.0,1.0,0.022564102564102566,0.044132397191574725
247,150,0.0005,384,0.8,1.0,0.022564102564102566,0.044132397191574725
11,50,0.0005,768,0.8,1.0,0.022564102564102566,0.044132397191574725
481,250,0.0005,64,0.8,1.0,0.021538461538461538,0.04216867469879518
129,100,0.0005,512,0.8,1.0,0.021538461538461538,0.04216867469879518
724,400,0.0005,128,1.0,1.0,0.021538461538461538,0.04216867469879518
241,150,0.0005,64,0.8,1.0,0.020512820512820513,0.04020100502512563
134,100,0.001,64,1.0,1.0,0.020512820512820513,0.04020100502512563
15,50,0.001,128,0.8,0.9523809523809523,0.020512820512820513,0.040160642570281124
243,150,0.0005,128,0.8,1.0,0.019487179487179488,0.03822937625754527
4,50,0.0005,128,1.0,1.0,0.019487179487179488,0.03822937625754527
5,50,0.0005,256,0.8,1.0,0.019487179487179488,0.03822937625754527
130,100,0.0005,512,1.0,0.95,0.019487179487179488,0.03819095477386935
124,100,0.0005,128,1.0,1.0,0.018461538461538463,0.03625377643504532
361,200,0.0005,64,0.8,1.0,0.01641025641025641,0.03229061553985873
254,150,0.001,64,1.0,1.0,0.01641025641025641,0.03229061553985873
8,50,0.0005,384,1.0,0.9411764705882353,0.01641025641025641,0.03225806451612903
128,100,0.0005,384,1.0,1.0,0.015384615384615385,0.030303030303030304
123,100,0.0005,128,0.8,1.0,0.015384615384615385,0.030303030303030304
9,50,0.0005,512,0.8,1.0,0.014358974358974359,0.028311425682507583
3,50,0.0005,128,0.8,0.9333333333333333,0.014358974358974359,0.028282828282828285
7,50,0.0005,384,0.8,1.0,0.011282051282051283,0.02231237322515213
121,100,0.0005,64,0.8,1.0,0.009230769230769232,0.018292682926829267
2,50,0.0005,64,1.0,1.0,0.006153846153846154,0.012232415902140673
122,100,0.0005,64,1.0,1.0,0.005128205128205128,0.01020408163265306
242,150,0.0005,64,1.0,1.0,0.0041025641025641026,0.008171603677221655
